日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-02-01,000858,270.63,269.91,277.49,269.91,195760,5790219776.0,2.82,0.43,1.15,0.52
2021-02-02,000858,269.62,281.74,281.95,269.52,297492,8931329280.0,4.61,4.38,11.83,0.78
2021-02-03,000858,281.42,286.37,286.62,278.74,224547,6862660096.0,2.8,1.64,4.63,0.59
2021-02-04,000858,283.62,291.22,294.42,282.63,280575,8823191040.0,4.12,1.69,4.85,0.74
2021-02-05,000858,291.63,297.38,307.62,291.62,328913,10624157440.0,5.49,2.12,6.16,0.87
2021-02-08,000858,301.62,297.62,308.12,291.42,266530,8556525568.0,5.62,0.08,0.24,0.7
2021-02-09,000858,299.62,307.12,307.62,295.48,224780,7323491328.0,4.08,3.19,9.5,0.59
2021-02-10,000858,310.62,320.27,323.3,310.12,331932,11318193408.0,4.29,4.28,13.15,0.87
2021-02-18,000858,332.11,311.12,334.81,308.51,343815,11828646656.0,8.21,-2.86,-9.15,0.91
2021-02-19,000858,311.22,322.02,323.82,303.57,274750,9295089664.0,6.51,3.5,10.9,0.72
2021-02-22,000858,319.62,290.68,319.92,288.6,414582,13367286784.0,9.73,-9.73,-31.34,1.09
2021-02-23,000858,283.62,292.62,300.48,281.79,278668,8795804416.0,6.43,0.67,1.94,0.73
2021-02-24,000858,292.62,270.7,292.63,266.27,417248,12424962048.0,9.01,-7.49,-21.92,1.1
2021-02-25,000858,274.12,266.52,277.6,263.2,249046,7274333696.0,5.32,-1.54,-4.18,0.66
2021-02-26,000858,258.18,257.62,264.99,248.62,288971,8100247808.0,6.14,-3.34,-8.9,0.76
2021-03-01,000858,263.62,266.64,271.62,258.63,255063,7352003840.0,5.04,3.5,9.02,0.67
2021-03-02,000858,270.82,258.32,273.5,252.92,244125,6955462400.0,7.72,-3.12,-8.32,0.64
2021-03-03,000858,253.62,262.92,264.42,249.23,211717,5951313408.0,5.88,1.78,4.6,0.56
2021-03-04,000858,257.62,243.93,257.62,242.62,329359,8896042240.0,5.71,-7.22,-18.99,0.87
2021-03-05,000858,235.62,244.12,249.81,231.62,291650,7727068416.0,7.46,0.08,0.19,0.77
2021-03-08,000858,245.62,222.12,247.65,222.06,383654,9779570432.0,10.48,-9.01,-22.0,1.01
2021-03-09,000858,219.62,220.12,226.82,207.62,438746,10599045888.0,8.64,-0.9,-2.0,1.16
2021-03-10,000858,225.62,230.22,232.62,224.72,309582,7776577792.0,3.59,4.59,10.1,0.82
2021-03-11,000858,232.63,242.66,247.12,227.7,301531,7909417216.0,8.44,5.4,12.44,0.79
2021-03-12,000858,246.72,242.07,247.11,233.39,251438,6596290304.0,5.65,-0.24,-0.59,0.66
2021-03-15,000858,240.07,228.63,244.12,223.62,248997,6320778496.0,8.47,-5.55,-13.44,0.66
2021-03-16,000858,229.22,240.03,240.17,228.17,231656,5953026304.0,5.25,4.99,11.4,0.61
2021-03-17,000858,239.12,241.93,245.65,232.62,198878,5234840576.0,5.43,0.79,1.9,0.52
2021-03-18,000858,242.62,248.01,252.62,242.62,201303,5462748416.0,4.13,2.51,6.08,0.53
2021-03-19,000858,240.62,238.41,242.62,235.29,197850,5158274560.0,2.96,-3.87,-9.6,0.52
2021-03-22,000858,238.57,237.12,241.21,232.33,142782,3700614992.0,3.72,-0.54,-1.29,0.38
2021-03-23,000858,237.12,239.87,241.6,234.6,126952,3309793200.0,2.95,1.16,2.75,0.33
2021-03-24,000858,236.71,238.42,246.62,236.24,179422,4728182272.0,4.33,-0.6,-1.45,0.47
2021-03-25,000858,234.56,233.6,235.51,229.62,186259,4750886400.0,2.47,-2.02,-4.82,0.49
2021-03-26,000858,235.62,243.57,244.8,233.44,230203,6054732288.0,4.86,4.27,9.97,0.61
2021-03-29,000858,244.62,249.71,257.57,243.61,281995,7712653824.0,5.73,2.52,6.14,0.74
2021-03-30,000858,248.12,251.08,256.14,248.12,168708,4624076032.0,3.21,0.55,1.37,0.44
2021-03-31,000858,248.32,245.6,248.32,242.63,134111,3583946112.0,2.27,-2.18,-5.48,0.35
2021-04-01,000858,247.62,250.7,251.51,244.63,121142,3280567360.0,2.8,2.08,5.1,0.32
2021-04-02,000858,254.63,262.18,262.62,252.62,229626,6443304960.0,3.99,4.58,11.48,0.6
2021-04-06,000858,263.57,262.38,265.62,259.62,155508,4431624192.0,2.29,0.08,0.2,0.41
2021-04-07,000858,260.63,248.47,261.27,246.42,244936,6674234624.0,5.66,-5.3,-13.91,0.65
2021-04-08,000858,242.62,250.7,252.47,241.68,162114,4396674304.0,4.34,0.9,2.23,0.43
2021-04-09,000858,248.62,242.92,250.12,242.62,146116,3895892304.0,2.99,-3.1,-7.78,0.38
2021-04-12,000858,242.82,238.61,244.98,237.62,133233,3495254784.0,3.03,-1.77,-4.31,0.35
2021-04-13,000858,238.88,240.52,245.84,238.88,138757,3670699728.0,2.92,0.8,1.91,0.37
2021-04-14,000858,240.53,241.4,245.23,238.87,148178,3916715200.0,2.64,0.37,0.88,0.39
2021-04-15,000858,238.93,233.42,240.61,226.94,285959,7267459328.0,5.66,-3.31,-7.98,0.75
2021-04-16,000858,233.42,239.42,241.25,233.42,187543,4877110784.0,3.35,2.57,6.0,0.49
2021-04-19,000858,237.62,243.29,245.83,231.12,188156,4960854528.0,6.14,1.62,3.87,0.5
2021-04-20,000858,242.62,245.37,251.41,240.63,199147,5367602688.0,4.43,0.85,2.08,0.52
2021-04-21,000858,242.62,248.47,250.59,241.2,159232,4295280640.0,3.83,1.26,3.1,0.42
2021-04-22,000858,248.52,248.81,251.62,246.62,116274,3157592144.0,2.01,0.14,0.34,0.31
2021-04-23,000858,249.87,257.62,258.62,249.87,207833,5769545984.0,3.52,3.54,8.81,0.55
2021-04-26,000858,260.62,252.62,263.51,252.48,203904,5710005248.0,4.28,-1.94,-5.0,0.54
2021-04-27,000858,254.62,259.44,259.44,249.96,142315,3950995456.0,3.75,2.7,6.82,0.37
2021-04-28,000858,252.62,263.22,263.22,251.42,220279,6211308032.0,4.55,1.46,3.78,0.58
2021-04-29,000858,264.68,267.12,268.62,258.93,206936,5941444352.0,3.68,1.48,3.9,0.55
2021-04-30,000858,264.62,262.62,266.92,261.3,158031,4521364992.0,2.1,-1.68,-4.5,0.42
2021-05-06,000858,259.62,254.06,263.42,253.42,168661,4713100288.0,3.81,-3.26,-8.56,0.44
2021-05-07,000858,257.63,249.72,257.85,248.9,125008,3441009136.0,3.52,-1.71,-4.34,0.33
2021-05-10,000858,248.2,241.62,251.62,239.02,195248,5183389696.0,5.05,-3.24,-8.1,0.51
2021-05-11,000858,239.84,253.07,253.08,239.61,192326,5208651008.0,5.57,4.74,11.45,0.51
2021-05-12,000858,251.82,255.13,257.2,251.62,121063,3356761376.0,2.2,0.81,2.06,0.32
2021-05-13,000858,251.81,253.62,256.17,250.12,97079,2670400816.0,2.37,-0.59,-1.51,0.26
2021-05-14,000858,255.58,264.62,266.02,252.8,218085,6208023552.0,5.21,4.34,11.0,0.57
2021-05-17,000858,265.84,274.81,282.29,265.84,280615,8373250560.0,6.22,3.85,10.19,0.74
2021-05-18,000858,275.63,277.12,277.62,271.92,147287,4370179840.0,2.07,0.84,2.31,0.39
2021-05-19,000858,275.62,280.41,286.72,273.65,167001,5082549248.0,4.72,1.19,3.29,0.44
2021-05-20,000858,282.32,281.13,285.6,279.18,140240,4268328784.0,2.29,0.26,0.72,0.37
2021-05-21,000858,282.62,274.22,283.31,272.68,172621,5161569536.0,3.78,-2.46,-6.91,0.45
2021-05-24,000858,277.62,282.63,282.82,272.97,157089,4729942016.0,3.59,3.07,8.41,0.41
2021-05-25,000858,283.62,300.65,300.68,282.54,323059,10261281536.0,6.42,6.38,18.02,0.85
2021-05-26,000858,298.12,296.62,301.63,293.62,190751,6100319232.0,2.66,-1.34,-4.03,0.5
2021-05-27,000858,295.79,295.8,303.85,291.84,164363,5251052288.0,4.05,-0.28,-0.82,0.43
2021-05-28,000858,297.74,294.52,298.7,292.01,130245,4116488944.0,2.26,-0.43,-1.28,0.34
2021-05-31,000858,292.92,292.74,293.24,286.94,177684,5542253056.0,2.14,-0.6,-1.78,0.47
2021-06-01,000858,293.92,293.32,294.92,288.0,163876,5152812544.0,2.36,0.2,0.58,0.43
2021-06-02,000858,293.32,289.46,295.99,286.12,156532,4890684672.0,3.36,-1.32,-3.86,0.41
2021-06-03,000858,289.46,291.23,297.62,287.8,179177,5652744448.0,3.39,0.61,1.77,0.47
2021-06-04,000858,289.62,292.92,296.12,287.13,175288,5497026816.0,3.09,0.58,1.69,0.45
2021-06-07,000858,293.98,290.53,295.05,286.49,187370,5843427328.0,2.92,-0.82,-2.39,0.48
2021-06-08,000858,290.62,275.57,291.12,269.61,311653,9408595712.0,7.4,-5.15,-14.96,0.8
2021-06-09,000858,274.62,274.12,277.62,269.17,171577,5075838976.0,3.07,-0.53,-1.45,0.44
2021-06-10,000858,274.63,280.67,283.12,273.12,150773,4565221120.0,3.65,2.39,6.55,0.39
2021-06-11,000858,280.68,279.19,281.62,273.62,159128,4783871744.0,2.85,-0.53,-1.48,0.41
2021-06-15,000858,279.14,276.88,281.67,270.39,145161,4323376128.0,4.04,-0.83,-2.31,0.37
2021-06-16,000858,276.88,269.94,276.88,266.84,140630,4120477424.0,3.63,-2.51,-6.94,0.36
2021-06-17,000858,268.73,271.84,275.62,268.73,109046,3213936352.0,2.55,0.7,1.9,0.28
2021-06-18,000858,272.93,268.62,274.62,263.62,190716,5539524352.0,4.05,-1.18,-3.22,0.49
2021-06-21,000858,270.62,274.49,274.92,268.62,206028,6063841792.0,2.35,2.19,5.87,0.53
2021-06-22,000858,275.62,277.51,280.12,274.92,161664,4846385408.0,1.89,1.1,3.02,0.42
2021-06-23,000858,276.92,268.56,277.12,267.62,230564,6749757184.0,3.42,-3.23,-8.95,0.59
2021-06-24,000858,266.12,270.32,272.62,261.8,165518,4788276480.0,4.03,0.66,1.76,0.43
2021-06-25,000858,268.67,277.54,279.0,268.5,205223,6107081728.0,3.88,2.67,7.22,0.53
2021-06-28,000858,277.63,283.93,284.15,277.63,161254,4908850432.0,2.35,2.3,6.39,0.42
2021-06-29,000858,284.1,276.17,284.26,274.3,156720,4707055360.0,3.51,-2.73,-7.76,0.4
2021-06-30,000858,273.62,275.51,280.02,273.11,103395,3090106560.0,2.5,-0.24,-0.66,0.27
2021-07-01,000858,274.37,275.82,276.62,269.62,136310,4012429328.0,2.54,0.11,0.31,0.35
2021-07-02,000858,271.62,263.65,272.31,262.82,211692,6104707072.0,3.44,-4.41,-12.17,0.55
2021-07-05,000858,261.79,258.72,266.12,257.64,180543,5106360320.0,3.22,-1.87,-4.93,0.47
2021-07-06,000858,257.47,254.87,258.65,247.84,238955,6571286016.0,4.18,-1.49,-3.85,0.62
2021-07-07,000858,257.62,262.21,262.62,256.5,174544,4936536576.0,2.4,2.88,7.34,0.45
2021-07-08,000858,262.62,247.46,263.41,245.24,439576,12010041344.0,6.93,-5.63,-14.75,1.13
2021-07-09,000858,249.65,247.48,250.78,242.2,213674,5702882048.0,3.47,0.01,0.02,0.55
2021-07-12,000858,250.2,251.15,253.16,242.89,264247,7111433728.0,4.15,1.48,3.67,0.68
2021-07-13,000858,251.17,256.2,259.54,251.17,218997,6044746496.0,3.33,2.01,5.05,0.56
2021-07-14,000858,254.1,255.5,257.2,248.2,209218,5710321408.0,3.51,-0.27,-0.7,0.54
2021-07-15,000858,255.2,261.03,261.4,252.91,195495,5443652608.0,3.32,2.16,5.53,0.5
2021-07-16,000858,261.05,257.72,263.56,257.2,151514,4230603072.0,2.44,-1.27,-3.31,0.39
2021-07-19,000858,256.0,261.09,262.7,254.69,143320,3994088400.0,3.11,1.31,3.37,0.37
2021-07-20,000858,259.2,262.5,264.41,257.97,130092,3669251200.0,2.47,0.54,1.41,0.34
2021-07-21,000858,262.49,261.42,266.17,260.21,149605,4226787184.0,2.27,-0.41,-1.08,0.39
2021-07-22,000858,262.71,260.3,264.86,258.85,143104,4028250656.0,2.3,-0.43,-1.12,0.37
2021-07-23,000858,259.06,251.41,259.2,248.32,212304,5760869120.0,4.18,-3.42,-8.89,0.55
2021-07-26,000858,248.86,229.74,248.86,224.29,462131,11693393664.0,9.77,-8.62,-21.67,1.19
2021-07-27,000858,227.2,211.35,229.0,211.2,423313,10158683392.0,7.75,-8.0,-18.39,1.09
2021-07-28,000858,211.38,216.88,218.1,205.09,361143,8397862144.0,6.16,2.62,5.53,0.93
2021-07-29,000858,225.64,215.25,225.99,213.88,313222,7483908352.0,5.58,-0.75,-1.63,0.81
2021-07-30,000858,215.26,200.95,215.26,197.04,427979,9495555584.0,8.46,-6.64,-14.3,1.1
2021-08-02,000858,195.57,214.65,215.1,192.35,468444,10454507776.0,11.32,6.82,13.7,1.21
2021-08-03,000858,209.3,220.25,220.86,207.9,341719,8061076992.0,6.04,2.61,5.6,0.88
2021-08-04,000858,217.2,214.7,219.09,213.2,230290,5412225792.0,2.67,-2.52,-5.55,0.59
2021-08-05,000858,209.2,207.37,216.2,205.7,285511,6538505728.0,4.89,-3.41,-7.33,0.74
2021-08-06,000858,205.2,206.2,208.1,201.45,191529,4306125568.0,3.21,-0.56,-1.17,0.49
2021-08-09,000858,204.2,210.21,216.88,202.2,264929,6099681536.0,7.12,1.94,4.01,0.68
2021-08-10,000858,211.46,229.1,230.2,207.58,460837,11083250944.0,10.76,8.99,18.89,1.19
2021-08-11,000858,226.17,226.4,231.32,222.17,253075,6234986752.0,3.99,-1.18,-2.7,0.65
2021-08-12,000858,225.2,218.12,228.8,217.35,237149,5718032896.0,5.06,-3.66,-8.28,0.61
2021-08-13,000858,217.2,221.0,223.2,216.2,160031,3832138032.0,3.21,1.32,2.88,0.41
2021-08-16,000858,220.2,220.9,224.57,218.6,133173,3210893056.0,2.7,-0.05,-0.1,0.34
2021-08-17,000858,219.61,210.15,222.2,209.98,218730,5137552384.0,5.53,-4.87,-10.75,0.56
2021-08-18,000858,208.2,209.2,212.7,204.1,212645,4858678272.0,4.09,-0.45,-0.95,0.55
2021-08-19,000858,209.1,202.85,211.49,202.2,289689,6520859136.0,4.44,-3.04,-6.35,0.75
2021-08-20,000858,191.72,186.58,196.88,185.59,534004,11218172672.0,5.57,-8.02,-16.27,1.38
2021-08-23,000858,186.59,186.24,191.97,185.1,418364,8684039424.0,3.68,-0.18,-0.34,1.08
2021-08-24,000858,188.2,190.2,192.85,184.2,411904,8606900992.0,4.64,2.13,3.96,1.06
2021-08-25,000858,191.08,197.7,199.13,190.86,381799,8242448384.0,4.35,3.94,7.5,0.98
2021-08-26,000858,197.57,187.37,197.57,186.2,332283,6953022976.0,5.75,-5.23,-10.33,0.86
2021-08-27,000858,187.36,185.88,190.2,184.7,271910,5618956544.0,2.94,-0.8,-1.49,0.7
2021-08-30,000858,188.7,187.2,190.19,179.66,347329,7094644736.0,5.66,0.71,1.32,0.89
2021-08-31,000858,186.7,181.89,188.2,179.6,318552,6427633920.0,4.59,-2.84,-5.31,0.82
2021-09-01,000858,181.9,187.91,191.26,177.2,503643,10338242816.0,7.73,3.31,6.02,1.3
2021-09-02,000858,188.14,181.43,188.3,180.4,374602,7590159104.0,4.2,-3.45,-6.48,0.97
2021-09-03,000858,180.0,186.09,186.75,176.97,344795,6994069760.0,5.39,2.57,4.66,0.89
2021-09-06,000858,184.7,191.66,195.5,182.75,440710,9315590656.0,6.85,2.99,5.57,1.14
2021-09-07,000858,190.7,192.17,194.32,189.26,259374,5483884032.0,2.64,0.27,0.51,0.67
2021-09-08,000858,192.2,187.92,192.91,186.2,215537,4498947584.0,3.49,-2.21,-4.25,0.56
2021-09-09,000858,187.93,187.53,189.41,185.2,177575,3672149968.0,2.24,-0.21,-0.39,0.46
2021-09-10,000858,187.53,193.9,194.6,186.7,318835,6744385280.0,4.21,3.4,6.37,0.82
2021-09-13,000858,192.2,187.99,194.9,187.19,263428,5526542080.0,3.98,-3.05,-5.91,0.68
2021-09-14,000858,187.92,185.93,190.01,185.44,235967,4881373696.0,2.43,-1.1,-2.06,0.61
2021-09-15,000858,183.2,178.7,184.75,176.9,382036,7625717504.0,4.22,-3.89,-7.23,0.98
2021-09-16,000858,176.2,177.2,179.78,172.63,335387,6590288128.0,4.0,-0.84,-1.5,0.86
2021-09-17,000858,176.2,182.15,185.2,174.27,294397,5901688576.0,6.17,2.79,4.95,0.76
2021-09-22,000858,177.2,174.13,178.7,173.65,249090,4852441600.0,2.77,-4.4,-8.02,0.64
2021-09-23,000858,175.02,174.62,177.08,172.84,188113,3661752976.0,2.43,0.28,0.49,0.48
2021-09-24,000858,174.1,180.72,184.2,173.26,350540,7023121408.0,6.27,3.49,6.1,0.9
2021-09-27,000858,187.82,200.77,200.77,187.82,760066,16521941248.0,7.17,11.09,20.05,1.96
2021-09-28,000858,200.52,197.14,202.8,194.2,411459,8943981568.0,4.28,-1.81,-3.63,1.06
2021-09-29,000858,197.09,198.88,201.43,192.9,311367,6769523712.0,4.33,0.88,1.74,0.8
2021-09-30,000858,197.2,199.59,203.49,197.2,331906,7321693440.0,3.16,0.36,0.71,0.86
2021-10-08,000858,200.8,208.42,216.18,197.8,416279,9498183680.0,9.21,4.42,8.83,1.07
2021-10-11,000858,209.64,208.0,215.43,205.69,261466,5990774016.0,4.67,-0.2,-0.42,0.67
2021-10-12,000858,207.2,209.54,210.2,203.21,203424,4632611072.0,3.36,0.74,1.54,0.52
2021-10-13,000858,208.57,219.69,224.8,207.4,347774,8246438656.0,8.3,4.84,10.15,0.9
2021-10-14,000858,218.2,220.2,224.88,216.36,240590,5770465280.0,3.88,0.23,0.51,0.62
2021-10-15,000858,216.0,214.52,218.08,210.21,302158,7060878592.0,3.57,-2.58,-5.68,0.78
2021-10-18,000858,205.15,195.52,205.15,192.7,522287,11335046144.0,5.8,-8.86,-19.0,1.35
2021-10-19,000858,193.2,199.17,201.08,193.2,271520,5912576000.0,4.03,1.87,3.65,0.7
2021-10-20,000858,200.7,200.14,202.4,197.08,171712,3767655120.0,2.67,0.49,0.97,0.44
2021-10-21,000858,201.2,201.19,203.15,199.2,157814,3483824016.0,1.97,0.52,1.05,0.41
2021-10-22,000858,202.9,205.23,209.12,201.21,226149,5094183424.0,3.93,2.01,4.04,0.58
2021-10-25,000858,203.2,200.56,205.09,198.2,248160,5460700160.0,3.36,-2.28,-4.67,0.64
2021-10-26,000858,200.56,200.86,203.2,198.2,171975,3792558320.0,2.49,0.15,0.3,0.44
2021-10-27,000858,199.21,196.2,200.86,194.2,200485,4335703552.0,3.32,-2.32,-4.66,0.52
2021-10-28,000858,197.2,195.49,200.18,193.98,219253,4755135744.0,3.16,-0.36,-0.71,0.56
2021-10-29,000858,195.47,196.71,201.73,195.28,236335,5148687360.0,3.3,0.62,1.22,0.61
2021-11-01,000858,180.2,185.14,189.72,177.1,580037,11775758080.0,6.42,-5.88,-11.57,1.49
2021-11-02,000858,184.18,181.52,186.1,179.85,349334,7067034624.0,3.38,-1.96,-3.62,0.9
2021-11-03,000858,181.72,179.33,182.7,178.88,218920,4378799360.0,2.1,-1.21,-2.19,0.56
2021-11-04,000858,181.29,187.02,188.06,180.5,298642,6104737536.0,4.22,4.29,7.69,0.77
2021-11-05,000858,187.02,190.51,194.9,187.01,301430,6372245248.0,4.22,1.87,3.49,0.78
2021-11-08,000858,190.2,191.19,192.61,187.96,156374,3290544448.0,2.44,0.36,0.68,0.4
2021-11-09,000858,189.88,188.97,192.88,187.75,155039,3250092176.0,2.68,-1.16,-2.22,0.4
2021-11-10,000858,188.97,185.9,190.08,183.4,172003,3532443280.0,3.53,-1.62,-3.07,0.44
2021-11-11,000858,185.86,186.71,187.2,183.78,166521,3416388384.0,1.84,0.44,0.81,0.43
2021-11-12,000858,187.57,184.05,187.87,183.31,157885,3227721072.0,2.44,-1.42,-2.66,0.41
2021-11-15,000858,185.19,184.9,187.7,183.31,207245,4251527056.0,2.39,0.46,0.85,0.53
2021-11-16,000858,186.09,192.2,193.65,185.31,314357,6618521600.0,4.51,3.95,7.3,0.81
2021-11-17,000858,191.25,191.71,193.2,189.2,174215,3668952608.0,2.08,-0.25,-0.49,0.45
2021-11-18,000858,190.19,188.82,191.18,187.75,132203,2759820064.0,1.79,-1.51,-2.89,0.34
2021-11-19,000858,188.08,192.8,196.7,187.6,242930,5188161536.0,4.82,2.11,3.98,0.63
2021-11-22,000858,194.2,196.17,202.2,193.2,319783,6972004864.0,4.67,1.75,3.37,0.82
2021-11-23,000858,195.19,195.0,198.7,193.56,193866,4190535760.0,2.62,-0.6,-1.17,0.5
2021-11-24,000858,198.2,204.62,208.18,198.2,476278,10627879680.0,5.12,4.93,9.62,1.23
2021-11-25,000858,208.2,203.15,209.35,202.37,284628,6397889536.0,3.41,-0.72,-1.47,0.73
2021-11-26,000858,203.06,203.06,203.78,199.28,162473,3602490656.0,2.22,-0.04,-0.09,0.42
2021-11-29,000858,200.7,204.93,205.2,200.45,192364,4292901360.0,2.34,0.92,1.87,0.5
2021-11-30,000858,205.18,198.2,205.7,198.2,230146,5063790592.0,3.66,-3.28,-6.73,0.59
2021-12-01,000858,203.22,200.76,205.04,198.31,192486,4256218976.0,3.4,1.29,2.56,0.5
2021-12-02,000858,200.8,202.95,204.1,199.51,175310,3898019536.0,2.29,1.09,2.19,0.45
2021-12-03,000858,203.7,209.65,213.0,203.5,340300,7800955392.0,4.68,3.3,6.7,0.88
2021-12-06,000858,211.2,212.5,215.2,209.2,288787,6720204544.0,2.86,1.36,2.85,0.74
2021-12-07,000858,215.2,214.2,219.85,213.35,308904,7293861888.0,3.06,0.8,1.7,0.8
2021-12-08,000858,214.21,224.2,224.71,211.48,397869,9593919744.0,6.18,4.67,10.0,1.03
2021-12-09,000858,225.2,231.2,235.16,222.88,472970,11826016256.0,5.48,3.12,7.0,1.22
2021-12-10,000858,228.92,227.2,231.1,224.7,332275,8208024576.0,2.77,-1.73,-4.0,0.86
2021-12-13,000858,232.2,230.18,237.41,229.2,355350,9000318720.0,3.61,1.31,2.98,0.92
2021-12-14,000858,229.2,230.2,233.2,226.41,225574,5643907584.0,2.95,0.01,0.02,0.58
2021-12-15,000858,228.3,224.0,229.11,223.2,263568,6461313792.0,2.57,-2.69,-6.2,0.68
2021-12-16,000858,224.5,223.7,225.3,217.25,289712,6971022336.0,3.59,-0.13,-0.3,0.75
2021-12-17,000858,222.2,215.36,222.2,215.06,254835,6040427008.0,3.19,-3.73,-8.34,0.66
2021-12-20,000858,215.36,216.2,219.67,215.36,188827,4471963136.0,2.0,0.39,0.84,0.49
2021-12-21,000858,216.2,211.85,217.7,209.2,234542,5446651904.0,3.93,-2.01,-4.35,0.6
2021-12-22,000858,212.7,212.32,213.7,210.69,151998,3524368528.0,1.42,0.22,0.47,0.39
2021-12-23,000858,213.53,217.21,219.66,209.2,282051,6610688768.0,4.93,2.3,4.89,0.73
2021-12-24,000858,217.31,222.14,225.51,217.31,289429,7012988160.0,3.78,2.27,4.93,0.75
2021-12-27,000858,219.1,216.41,219.7,213.2,184054,4343284736.0,2.93,-2.58,-5.73,0.47
2021-12-28,000858,216.5,217.78,219.78,215.7,143682,3406736944.0,1.89,0.63,1.37,0.37
2021-12-29,000858,217.78,205.9,217.78,204.3,349759,7998864896.0,6.19,-5.46,-11.88,0.9
2021-12-30,000858,205.27,205.7,207.7,203.71,264769,5963128832.0,1.94,-0.1,-0.2,0.68
2021-12-31,000858,205.71,202.86,206.0,200.81,240437,5340438272.0,2.52,-1.38,-2.84,0.62
2022-01-04,000858,202.86,203.76,204.08,198.28,201787,4460248064.0,2.86,0.44,0.9,0.52
2022-01-05,000858,203.02,203.95,207.48,201.23,205622,4608528384.0,3.07,0.09,0.19,0.53
2022-01-06,000858,203.52,199.68,206.2,198.34,197643,4366330624.0,3.85,-2.09,-4.27,0.51
2022-01-07,000858,199.67,197.86,200.7,196.72,168682,3671458256.0,1.99,-0.91,-1.82,0.43
2022-01-10,000858,195.94,195.16,197.83,190.32,208423,4477043200.0,3.8,-1.36,-2.7,0.54
2022-01-11,000858,194.7,193.56,196.55,193.25,131623,2819944192.0,1.69,-0.82,-1.6,0.34
2022-01-12,000858,195.21,198.12,198.29,194.42,178943,3865370480.0,2.0,2.36,4.56,0.46
2022-01-13,000858,199.2,189.1,199.24,188.2,267623,5678771200.0,5.57,-4.55,-9.02,0.69
2022-01-14,000858,187.21,187.4,190.54,186.7,136468,2844403648.0,2.03,-0.9,-1.7,0.35
2022-01-17,000858,186.98,189.04,189.2,183.7,169362,3497443776.0,2.93,0.88,1.64,0.44
2022-01-18,000858,189.0,191.69,194.18,186.51,184749,3904185744.0,4.06,1.4,2.65,0.48
2022-01-19,000858,194.53,191.0,194.53,188.48,144019,3039014336.0,3.16,-0.36,-0.69,0.37
2022-01-20,000858,191.0,193.42,194.2,188.55,194686,4146262240.0,2.96,1.27,2.42,0.5
2022-01-21,000858,193.2,197.46,198.92,191.42,239747,5195067392.0,3.88,2.09,4.04,0.62
2022-01-24,000858,196.2,195.27,198.13,193.4,138009,2968569088.0,2.4,-1.11,-2.19,0.36
2022-01-25,000858,193.75,188.56,195.2,188.2,155582,3284058720.0,3.58,-3.44,-6.71,0.4
2022-01-26,000858,188.3,186.25,191.96,182.43,215095,4439752192.0,5.05,-1.23,-2.31,0.55
2022-01-27,000858,187.2,183.6,191.46,183.37,209923,4339832832.0,4.34,-1.42,-2.65,0.54
2022-01-28,000858,184.19,178.58,185.5,178.2,257815,5160817152.0,3.98,-2.73,-5.02,0.66
2022-02-07,000858,180.2,175.82,183.06,174.88,248080,4899710464.0,4.58,-1.55,-2.76,0.64
2022-02-08,000858,175.85,170.2,176.53,165.1,304517,5740104448.0,6.5,-3.2,-5.62,0.78
2022-02-09,000858,169.2,176.18,176.5,169.2,237421,4585366272.0,4.29,3.51,5.98,0.61
2022-02-10,000858,176.18,173.24,176.7,171.31,168743,3254038400.0,3.06,-1.67,-2.94,0.43
2022-02-11,000858,172.7,174.47,178.83,171.55,273749,5365712640.0,4.2,0.71,1.23,0.71
2022-02-14,000858,172.2,178.21,179.4,171.7,190316,3747901328.0,4.41,2.14,3.74,0.49
2022-02-15,000858,179.0,180.0,180.56,177.0,177390,3537513872.0,2.0,1.0,1.79,0.46
2022-02-16,000858,180.02,179.61,180.83,178.16,119085,2375601904.0,1.48,-0.22,-0.39,0.31
2022-02-17,000858,180.08,177.64,180.36,177.02,130546,2583633360.0,1.86,-1.1,-1.97,0.34
2022-02-18,000858,177.2,179.2,179.58,175.65,116144,2297554256.0,2.21,0.88,1.56,0.3
2022-02-21,000858,179.91,179.4,184.16,178.0,151926,3044972480.0,3.44,0.11,0.2,0.39
2022-02-22,000858,178.01,173.6,178.13,172.05,193677,3749346928.0,3.39,-3.23,-5.8,0.5
2022-02-23,000858,173.47,176.4,176.78,172.23,147973,2875772240.0,2.62,1.61,2.8,0.38
2022-02-24,000858,174.2,168.89,175.2,167.5,259610,4940978944.0,4.37,-4.26,-7.51,0.67
2022-02-25,000858,170.19,170.68,173.17,170.19,136664,2611874592.0,1.76,1.06,1.79,0.35
2022-02-28,000858,171.2,170.2,171.7,167.2,143093,2700046288.0,2.64,-0.28,-0.48,0.37
2022-03-01,000858,170.3,173.39,174.09,170.26,200285,3853590512.0,2.25,1.87,3.19,0.52
2022-03-02,000858,171.5,169.4,171.61,168.6,150165,2841554768.0,1.74,-2.3,-3.99,0.39
2022-03-03,000858,169.97,162.27,170.4,162.2,312889,5775912448.0,4.84,-4.21,-7.13,0.81
2022-03-04,000858,160.18,156.57,161.59,156.08,312930,5577557248.0,3.4,-3.51,-5.7,0.81
2022-03-07,000858,154.45,146.2,154.45,145.45,477389,8036888576.0,5.75,-6.62,-10.37,1.23
